"industry","index","sentence","phrase","category"
"automotiveEngineering","1","1","these bushings,","NP"
"automotiveEngineering","1","1","which","NP"
"automotiveEngineering","1","1","led","VP"
"automotiveEngineering","1","1","them","NP"
"automotiveEngineering","1","1","to fail","VP"
"automotiveEngineering","1","1","on","PP"
"automotiveEngineering","1","1","2013–2016 Fusion and 2013–2014 Escape","NP"
"automotiveEngineering","1","1","models,","CC"
"automotiveEngineering","1","1","according","PP"
"automotiveEngineering","1","1","to","PP"
"automotiveEngineering","1","1","a recall filing","NP"
"automotiveEngineering","1","1","with","PP"
"automotiveEngineering","1","1","the National Highway Traffic Safety Administration","NP"
"automotiveEngineering","1","2","Several dangerous things","NP"
"automotiveEngineering","1","2","can happen,","VP"
"automotiveEngineering","1","2","the gear selector","NP"
"automotiveEngineering","1","2","indicating","VP"
"automotiveEngineering","1","2","the wrong gear","NP"
"automotiveEngineering","1","2","or","CC"
"automotiveEngineering","1","2","a driver","NP"
"automotiveEngineering","1","2","switching","VP"
"automotiveEngineering","1","2","off","PP"
"automotiveEngineering","1","2","the vehicle","NP"
"automotiveEngineering","1","2","in","PP"
"automotiveEngineering","1","2","park","NP"
"automotiveEngineering","1","2","and","CC"
"automotiveEngineering","1","2","exiting","VP"
"automotiveEngineering","1","2","with","PP"
"automotiveEngineering","1","2","the key","NP"
"automotiveEngineering","1","2","the transmission","NP"
"automotiveEngineering","1","2","is","VP"
"automotiveEngineering","1","2","in","PP"
"automotiveEngineering","2","0","Enlarge ImageThe C-Class","NP"
"automotiveEngineering","2","0","is","VP"
"automotiveEngineering","2","0","but","CC"
"automotiveEngineering","2","0","its design and tech","NP"
"automotiveEngineering","2","0","is","VP"
"automotiveEngineering","2","0","a generation","NP"
"automotiveEngineering","2","1","gas prices","NP"
"automotiveEngineering","2","1","fluctuate,","VP"
"automotiveEngineering","2","1","buyers","NP"
"automotiveEngineering","2","1","continue to favor","VP"
"automotiveEngineering","2","1","SUVs and crossovers","NP"
"automotiveEngineering","2","1","in","PP"
"automotiveEngineering","2","1","ever-greater numbers,","NP"
"automotiveEngineering","2","1","pushing","VP"
"automotiveEngineering","2","1","sedans","NP"
"automotiveEngineering","2","1","by","PP"
"automotiveEngineering","2","1","the wayside.","NP"
"automotiveEngineering","2","2","It's","NP"
"automotiveEngineering","2","2","such a strong push","NP"
"automotiveEngineering","2","2","it","NP"
"automotiveEngineering","2","2","might cause","VP"
"automotiveEngineering","2","2","at least one automaker","NP"
"automotiveEngineering","2","2","to move","VP"
"automotiveEngineering","2","2","its sedan manufacturing","NP"
"automotiveEngineering","2","2","outside","PP"
"automotiveEngineering","2","2","US borders","NP"
"automotiveEngineering","2","2","to make","VP"
"automotiveEngineering","2","2","room","NP"
"automotiveEngineering","2","2","for","PP"
"automotiveEngineering","2","2","more utility","NP"
"automotiveEngineering","2","2","vehicles.Despite","PP"
"automotiveEngineering","2","2","its position","NP"
"automotiveEngineering","2","2","as","PP"
"automotiveEngineering","2","2","its best-selling sedan","NP"
"automotiveEngineering","2","2","in","PP"
"automotiveEngineering","2","2","the US,","NP"
"automotiveEngineering","2","2","Mercedes-Benz","NP"
"automotiveEngineering","2","2","might move","VP"
"automotiveEngineering","2","2","C-Class production","NP"
"automotiveEngineering","2","2","out","PP"
"automotiveEngineering","2","2","of","PP"
"automotiveEngineering","2","2","its Alabama plant, Automotive News","NP"
"automotiveEngineering","2","2","reports, citing","VP"
"automotiveEngineering","2","2","sources","NP"
"automotiveEngineering","2","2","with","PP"
"automotiveEngineering","2","2","the situation.""","NP"
"automotiveEngineering","2","3","Mercedes-Benz","NP"
"automotiveEngineering","2","3","declined to comment","VP"
"automotiveEngineering","2","3","to","PP"
"automotiveEngineering","2","3","AN.","NP"
"automotiveEngineering","2","4","The C-Class","NP"
"automotiveEngineering","2","4","came","VP"
"automotiveEngineering","2","4","in","PP"
"automotiveEngineering","2","4","2014,","NP"
"automotiveEngineering","2","4","a five-year process","NP"
"automotiveEngineering","2","4","that,","NP"
"automotiveEngineering","2","4","according","PP"
"automotiveEngineering","2","4","to","PP"
"automotiveEngineering","2","4","the report,","NP"
"automotiveEngineering","2","4","was met","VP"
"automotiveEngineering","2","4","with","PP"
"automotiveEngineering","2","4","much pearl-clutching","NP"
"automotiveEngineering","2","4","from","PP"
"automotiveEngineering","2","4","German unions.The reason","NP"
"automotiveEngineering","2","4","for","PP"
"automotiveEngineering","2","4","its departure","NP"
"automotiveEngineering","2","4","is","VP"
"automotiveEngineering","2","4","--","CC"
"automotiveEngineering","2","4","it","NP"
"automotiveEngineering","2","4","sells","VP"
"automotiveEngineering","2","4","well, other cars","NP"
"automotiveEngineering","2","4","sell","VP"
"automotiveEngineering","3","0","The 2019 Cadillac CTS-VCNBC","NP"
"automotiveEngineering","3","0","|","CC"
"automotiveEngineering","3","0","Mack HoganCadillac,","NP"
"automotiveEngineering","3","0","the luxury arm","NP"
"automotiveEngineering","3","0","of","PP"
"automotiveEngineering","3","0","auto giant General Motors,","NP"
"automotiveEngineering","3","0","appeared to not anticipate","VP"
"automotiveEngineering","3","0","the insatiable hunger","NP"
"automotiveEngineering","3","0","consumers","NP"
"automotiveEngineering","3","0","have","VP"
"automotiveEngineering","3","0","for","PP"
"automotiveEngineering","3","0","SUVs","NP"
"automotiveEngineering","3","0","and","CC"
"automotiveEngineering","3","1","Cadillac","NP"
"automotiveEngineering","3","1","tried to out-German","VP"
"automotiveEngineering","3","1","BMW and Mercedes","NP"
"automotiveEngineering","3","1","with","PP"
"automotiveEngineering","3","1","a lineup","NP"
"automotiveEngineering","3","1","of","PP"
"automotiveEngineering","3","1","sports sedans","NP"
"automotiveEngineering","3","1","with","PP"
"automotiveEngineering","3","1","impressive driving dynamics","NP"
"automotiveEngineering","3","1","and","CC"
"automotiveEngineering","3","1","great prices,","NP"
"automotiveEngineering","3","1","the Germans","NP"
"automotiveEngineering","3","1","padded","VP"
"automotiveEngineering","3","1","their lineups","NP"
"automotiveEngineering","3","1","with","PP"
"automotiveEngineering","3","1","seven crossovers","NP"
"automotiveEngineering","3","2","Cadillac,","NP"
"automotiveEngineering","3","2","until","PP"
"automotiveEngineering","3","2","2018,","NP"
"automotiveEngineering","3","2","offered","VP"
"automotiveEngineering","3","2","only one.The 2019 Cadillac CTS-VCNBC","NP"
"automotiveEngineering","3","2","|","CC"
"automotiveEngineering","3","2","Mack HoganThe company","NP"
"automotiveEngineering","3","2","is now retreating","VP"
"automotiveEngineering","3","2","to","PP"
"automotiveEngineering","3","2","Detroit","NP"
"automotiveEngineering","3","2","after","PP"
"automotiveEngineering","3","2","a few years","NP"
"automotiveEngineering","3","2","in","PP"
"automotiveEngineering","3","2","New York.","NP"
"automotiveEngineering","3","3","They've","NP"
"automotiveEngineering","3","3","announced","VP"
"automotiveEngineering","3","3","the XT4 and XT6 crossovers","NP"
"automotiveEngineering","3","3","to compliment","VP"
"automotiveEngineering","3","3","the XT5 and Escalade","NP"
"automotiveEngineering","3","3","and","CC"
"automotiveEngineering","3","3","are consolidating","VP"
"automotiveEngineering","3","3","the CTS and ATS","NP"
"automotiveEngineering","3","3","into","PP"
"automotiveEngineering","3","3","the CT5 sedan.","NP"
"automotiveEngineering","3","4","This,","CC"
"automotiveEngineering","3","4","the fire-breathing, 200-mile-per-hour CTS-V,","NP"
"automotiveEngineering","3","4","is","VP"
"automotiveEngineering","3","4","a testament","NP"
"automotiveEngineering","3","4","to","PP"
"automotiveEngineering","3","4","Cadillac","NP"
"automotiveEngineering","3","4","accomplished","VP"
"automotiveEngineering","3","4","its mission","NP"
"automotiveEngineering","3","4","of","PP"
"automotiveEngineering","3","4","building","VP"
"automotiveEngineering","3","4","amazing sports","NP"
"automotiveEngineering","3","5","the market","NP"
"automotiveEngineering","3","5","wanted","VP"
"automotiveEngineering","3","5","something","NP"
"automotiveEngineering","3","5","|","CC"
"automotiveEngineering","3","5","Mack HoganThe good ""Parts sharing""","NP"
"automotiveEngineering","3","5","is","VP"
"automotiveEngineering","3","5","almost a dirty word","NP"
"automotiveEngineering","3","5","in","PP"
"automotiveEngineering","3","5","the industry.","NP"
"automotiveEngineering","4","0","featuring","VP"
"automotiveEngineering","4","0","30-inch wheels, a dettatched cabin, and screenless dash, citroen‘s new 19_19 concept","NP"
"automotiveEngineering","4","0","is","VP"
"automotiveEngineering","4","0","to say","VP"
"automotiveEngineering","4","0","the least.","NP"
"automotiveEngineering","4","1","revealed","VP"
"automotiveEngineering","4","1","as","PP"
"automotiveEngineering","4","1","part","NP"
"automotiveEngineering","4","1","of","PP"
"automotiveEngineering","4","1","the company’s centenary celebrations,","NP"
"automotiveEngineering","4","1","the car","NP"
"automotiveEngineering","4","1","showcases","VP"
"automotiveEngineering","4","1","the company’s future interiors technology.images","NP"
"automotiveEngineering","4","1","of","PP"
"automotiveEngineering","4","1","citroen","CC"
"automotiveEngineering","4","1","inspired","NP"
"automotiveEngineering","4","1","by","PP"
"automotiveEngineering","4","1","aviation, citroen","NP"
"automotiveEngineering","4","1","took","VP"
"automotiveEngineering","4","1","it’s re-2 helicopter","NP"
"automotiveEngineering","4","1","as","PP"
"automotiveEngineering","4","1","a reference,","NP"
"automotiveEngineering","4","1","a model","NP"
"automotiveEngineering","4","1","they","NP"
"automotiveEngineering","4","1","developed","VP"
"automotiveEngineering","4","1","in","PP"
"automotiveEngineering","4","1","the seventies","NP"
"automotiveEngineering","4","1","but","CC"
"automotiveEngineering","4","1","declined to put","VP"
"automotiveEngineering","4","1","into","PP"
"automotiveEngineering","4","1","series production.","NP"
"automotiveEngineering","4","2","as","PP"
"automotiveEngineering","4","2","a result,","NP"
"automotiveEngineering","4","2","the cabin,","NP"
"automotiveEngineering","4","2","which","NP"
"automotiveEngineering","4","2","looks","VP"
"automotiveEngineering","4","2","it","NP"
"automotiveEngineering","4","2","is entirely made","VP"
"automotiveEngineering","4","2","of","PP"
"automotiveEngineering","4","2","glass,","NP"
"automotiveEngineering","4","2","sits","VP"
"automotiveEngineering","4","2","from","PP"
"automotiveEngineering","4","2","its set","NP"
"automotiveEngineering","4","2","of","PP"
"automotiveEngineering","4","2","oversized 30 inch wheels","NP"
"automotiveEngineering","4","2","allowing","VP"
"automotiveEngineering","4","2","passengers","NP"
"automotiveEngineering","4","2","a higher view","NP"
"automotiveEngineering","4","2","of","PP"
"automotiveEngineering","4","2","the road.","NP"
"automotiveEngineering","4","3","developed","VP"
"automotiveEngineering","4","3","in","PP"
"automotiveEngineering","4","3","collaboration","NP"
"automotiveEngineering","4","3","with","PP"
"automotiveEngineering","4","3","goodyear, the wheels","NP"
"automotiveEngineering","4","3","are wrapped","VP"
"automotiveEngineering","4","3","in","PP"
"automotiveEngineering","4","3","aerodynamic mudguards,","NP"
"automotiveEngineering","4","3","that","NP"
"automotiveEngineering","4","3","move","VP"
"automotiveEngineering","4","3","of","PP"
"automotiveEngineering","4","3","the body.","NP"
"automotiveEngineering","4","4","they","NP"
"automotiveEngineering","4","4","are equipped","VP"
"automotiveEngineering","4","4","with","PP"
"automotiveEngineering","4","4","sensors","NP"
"automotiveEngineering","4","4","that","NP"
"automotiveEngineering","4","4","monitor","VP"
"automotiveEngineering","4","4","road and weather conditions","NP"
"automotiveEngineering","4","4","and","CC"
"automotiveEngineering","4","4","transmit","VP"
"automotiveEngineering","4","4","the data","NP"
"automotiveEngineering","4","4","to","PP"
"automotiveEngineering","4","4","the drivetrain.","NP"
"automotiveEngineering","4","5","the 19_19","NP"
"automotiveEngineering","4","5","is","VP"
"automotiveEngineering","4","5","in","PP"
"automotiveEngineering","4","5","size","NP"
"automotiveEngineering","4","5","to","PP"
"automotiveEngineering","4","5","a midsize SUV,","NP"
"automotiveEngineering","4","5","at","PP"
"automotiveEngineering","4","5","4655 mm","NP"
"automotiveEngineering","4","5","long,","CC"
"automotiveEngineering","4","5","2240 mm","NP"
"automotiveEngineering","4","5","and","CC"
"automotiveEngineering","4","5","1600 mm","NP"
"automotiveEngineering","5","0","Mazda","NP"
"automotiveEngineering","5","0","is","VP"
"automotiveEngineering","5","0","a brand","NP"
"automotiveEngineering","5","0","that","NP"
"automotiveEngineering","5","0","gives","VP"
"automotiveEngineering","5","0","you","NP"
"automotiveEngineering","5","0","more","NP"
"automotiveEngineering","5","0","than","PP"
"automotiveEngineering","5","0","what","NP"
"automotiveEngineering","5","0","you'd","NP"
"automotiveEngineering","5","0","expect","VP"
"automotiveEngineering","5","0","from","PP"
"automotiveEngineering","5","0","a mass market automaker.","NP"
"automotiveEngineering","5","1","the 2019 Mazda3","NP"
"automotiveEngineering","5","1","debuted","VP"
"automotiveEngineering","5","1","at","PP"
"automotiveEngineering","5","1","the 2018 Los Angeles auto show,","NP"
"automotiveEngineering","5","1","it","NP"
"automotiveEngineering","5","1","cemented","VP"
"automotiveEngineering","5","1","Mazda's commitment","NP"
"automotiveEngineering","5","1","to","PP"
"automotiveEngineering","5","1","doing","VP"
"automotiveEngineering","5","1","things","NP"
"automotiveEngineering","5","2","From","PP"
"automotiveEngineering","5","2","its engaging driving dynamics","NP"
"automotiveEngineering","5","2","to","PP"
"automotiveEngineering","5","2","its sultry exterior design,","NP"
"automotiveEngineering","5","2","the 2019 Mazda3","NP"
"automotiveEngineering","5","2","looks","VP"
"automotiveEngineering","5","2","it","NP"
"automotiveEngineering","5","2","is.","VP"
"automotiveEngineering","5","3","Move","VP"
"automotiveEngineering","5","3","and","CC"
"automotiveEngineering","5","3","you'll immediately notice","VP"
"automotiveEngineering","5","3","Mazda's upscale intentions","NP"
"automotiveEngineering","5","3","with","PP"
"automotiveEngineering","5","3","an interior","NP"
"automotiveEngineering","5","3","that","NP"
"automotiveEngineering","5","3","sweats","VP"
"automotiveEngineering","5","3","every detail","NP"
"automotiveEngineering","5","3","to ensure","VP"
"automotiveEngineering","5","3","the car","NP"
"automotiveEngineering","5","3","feels","VP"
"automotiveEngineering","5","4","Despite","PP"
"automotiveEngineering","5","4","its humble underpinnings,","NP"
"automotiveEngineering","5","4","the 2019 Mazda3","NP"
"automotiveEngineering","5","4","proves","VP"
"automotiveEngineering","5","4","great engineering","NP"
"automotiveEngineering","5","4","creates","VP"
"automotiveEngineering","5","4","solid vehicles","NP"
"automotiveEngineering","5","4","that","NP"
"automotiveEngineering","5","4","are","VP"
"automotiveEngineering","5","5","The 2019 Mazda3","NP"
"automotiveEngineering","5","5","moves","VP"
"automotiveEngineering","5","5","the Japanese automaker","NP"
"automotiveEngineering","5","5","to","PP"
"automotiveEngineering","5","5","premium territory","NP"
"automotiveEngineering","5","5","with","PP"
"automotiveEngineering","5","5","its sensuous new look,","NP"
"automotiveEngineering","5","5","and","CC"
"automotiveEngineering","5","5","a new platform","NP"
"automotiveEngineering","5","5","that","NP"
"automotiveEngineering","5","5","yields","VP"
"automotiveEngineering","5","5","a smoother ride","NP"
"automotiveEngineering","5","5","without","PP"
"automotiveEngineering","5","5","sacrificing","VP"
"automotiveEngineering","5","5","the brand's renowned athleticism.","NP"
"automotiveEngineering","5","6","Supportive seats","NP"
"automotiveEngineering","5","6","that","NP"
"automotiveEngineering","5","6","offer","VP"
"automotiveEngineering","5","6","high levels","NP"
"automotiveEngineering","5","6","of","PP"
"automotiveEngineering","5","6","comfort,","NP"
"automotiveEngineering","5","6","a long list","NP"
"automotiveEngineering","5","6","of","PP"
"automotiveEngineering","5","6","available driver assist tech,","NP"
"automotiveEngineering","5","6","and","CC"
"automotiveEngineering","5","6","an updated infotainment system","NP"
"automotiveEngineering","5","6","featuring","VP"
"automotiveEngineering","5","6","a large 8.8-inch screen","NP"
"automotiveEngineering","5","6","controlled","VP"
"automotiveEngineering","5","6","by","PP"
"automotiveEngineering","5","6","a rotary knob","NP"
"automotiveEngineering","5","6","evoke","VP"
"automotiveEngineering","5","6","vehicles","NP"
"automotiveEngineering","5","6","with","PP"
"automotiveEngineering","5","6","higher price tags","NP"
"automotiveEngineering","5","6","and","CC"
"automotiveEngineering","5","6","more desirable badges.","NP"
"automotiveEngineering","6","0","Mercedes’ first proper electric car","NP"
"automotiveEngineering","6","0","hits","VP"
"automotiveEngineering","6","0","a competitive mark","NP"
"automotiveEngineering","6","0","and","CC"
"automotiveEngineering","6","0","might exceed","VP"
"automotiveEngineering","6","0","rivals","NP"
"automotiveEngineering","6","0","for","PP"
"automotiveEngineering","6","0","comfort","NP"
"automotiveEngineering","6","0","and","CC"
"automotiveEngineering","6","1","Big appeal","NP"
"automotiveEngineering","6","1","for","PP"
"automotiveEngineering","6","1","both the eco-conscious and tech-savvy; maybe","NP"
"automotiveEngineering","6","1","a touch","NP"
"automotiveEngineering","6","1","for","PP"
"automotiveEngineering","6","1","the interested driver.","NP"
"automotiveEngineering","6","2","What","NP"
"automotiveEngineering","6","2","is","VP"
"automotiveEngineering","6","3","For","PP"
"automotiveEngineering","6","3","a company","NP"
"automotiveEngineering","6","3","that","NP"
"automotiveEngineering","6","3","has built","VP"
"automotiveEngineering","6","3","a reputation","NP"
"automotiveEngineering","6","3","on","PP"
"automotiveEngineering","6","3","technical innovation, Mercedes","NP"
"automotiveEngineering","6","3","has been","VP"
"automotiveEngineering","6","3","to launch","VP"
"automotiveEngineering","6","3","a series-production electric car.","NP"
"automotiveEngineering","6","4","it","NP"
"automotiveEngineering","6","4","has","CC"
"automotiveEngineering","6","4","and","VP"
"automotiveEngineering","6","4","the Mercedes EQC crossover SUV","NP"
"automotiveEngineering","6","4","is","VP"
"automotiveEngineering","6","4","with","PP"
"automotiveEngineering","6","4","us,","NP"
"automotiveEngineering","6","4","it","NP"
"automotiveEngineering","6","4","couldn’t have picked","VP"
"automotiveEngineering","6","4","a location","NP"
"automotiveEngineering","6","4","for","PP"
"automotiveEngineering","6","4","the international press launch","NP"
"automotiveEngineering","6","4","than","PP"
"automotiveEngineering","6","4","Oslo","NP"
"automotiveEngineering","6","4","for","PP"
"automotiveEngineering","6","4","highlighting","VP"
"automotiveEngineering","6","4","just how long","NP"
"automotiveEngineering","6","4","it","NP"
"automotiveEngineering","6","4","has dallied.","VP"
"automotiveEngineering","6","5","Here,","CC"
"automotiveEngineering","6","5","every other car","NP"
"automotiveEngineering","6","5","you","NP"
"automotiveEngineering","6","5","see","VP"
"automotiveEngineering","6","5","is","VP"
"automotiveEngineering","6","6","London","NP"
"automotiveEngineering","6","6","was","VP"
"automotiveEngineering","6","6","the same, you’d","NP"
"automotiveEngineering","6","6","have to take","VP"
"automotiveEngineering","6","6","it","NP"
"automotiveEngineering","6","6","in","PP"
"automotiveEngineering","6","6","turns","NP"
"automotiveEngineering","6","6","with","PP"
"automotiveEngineering","6","6","your neighbours","NP"
"automotiveEngineering","6","6","to boil","VP"
"automotiveEngineering","6","6","your kettle on weekday evenings,","NP"
"automotiveEngineering","6","6","everyone","NP"
"automotiveEngineering","6","6","in","PP"
"automotiveEngineering","6","6","the city","NP"
"automotiveEngineering","6","6","had arrived","VP"
"automotiveEngineering","6","6","and","CC"
"automotiveEngineering","6","6","plugged","VP"
"automotiveEngineering","6","7","Mercedes","NP"
"automotiveEngineering","6","7","is","VP"
"automotiveEngineering","6","7","Mercedes,","NP"
"automotiveEngineering","6","7","of","PP"
"automotiveEngineering","6","7","course","NP"
"automotiveEngineering","6","7","–","CC"
"automotiveEngineering","6","7","the oldest name","NP"
"automotiveEngineering","6","7","in","PP"
"automotiveEngineering","6","7","the car business","NP"
"automotiveEngineering","6","7","and","CC"
"automotiveEngineering","6","7","the most revered","NP"
"automotiveEngineering","6","7","around","PP"
"automotiveEngineering","6","7","much","NP"
"automotiveEngineering","6","7","of","PP"
"automotiveEngineering","6","7","the world,","NP"
"automotiveEngineering","6","7","and","CC"
"automotiveEngineering","6","7","the biggest-selling premium automotive brand","NP"
"automotiveEngineering","6","7","in","PP"
"automotiveEngineering","6","7","the world,","NP"
"automotiveEngineering","6","7","–","CC"
"automotiveEngineering","6","7","it’s","NP"
"automotiveEngineering","6","7","a big deal","NP"
"automotiveEngineering","6","7","it","NP"
"automotiveEngineering","6","7","does","VP"
"automotiveEngineering","6","7","anything","NP"
"automotiveEngineering","6","7","for","PP"
"automotiveEngineering","6","7","the first time.","NP"
"automotiveEngineering","7","0","Enlarge ImageBetween","NP"
"automotiveEngineering","7","0","this","NP"
"automotiveEngineering","7","0","and","CC"
"automotiveEngineering","7","0","the Venue, Hyundai Motor Group","NP"
"automotiveEngineering","7","0","is","VP"
"automotiveEngineering","7","0","on","PP"
"automotiveEngineering","7","0","a visual roll","NP"
"automotiveEngineering","7","1","What's","NP"
"automotiveEngineering","7","1","the best way","NP"
"automotiveEngineering","7","1","to market","VP"
"automotiveEngineering","7","1","a car","NP"
"automotiveEngineering","7","1","to","PP"
"automotiveEngineering","7","1","millennials?","NP"
"automotiveEngineering","7","2","By","PP"
"automotiveEngineering","7","2","making","VP"
"automotiveEngineering","7","2","one that's","NP"
"automotiveEngineering","7","2","them","NP"
"automotiveEngineering","7","2","to actually afford,","VP"
"automotiveEngineering","7","2","duh.Kia","NP"
"automotiveEngineering","7","2","on","PP"
"automotiveEngineering","7","2","Tuesday","NP"
"automotiveEngineering","7","2","unveiled","VP"
"automotiveEngineering","7","2","the first sketches","NP"
"automotiveEngineering","7","2","of","PP"
"automotiveEngineering","7","2","its upcoming small SUV.","NP"
"automotiveEngineering","7","3","We","NP"
"automotiveEngineering","7","3","won't see","VP"
"automotiveEngineering","7","3","the full thing","NP"
"automotiveEngineering","7","3","until","PP"
"automotiveEngineering","7","3","the summer,","NP"
"automotiveEngineering","7","3","but","CC"
"automotiveEngineering","7","3","for","PP"
"automotiveEngineering","7","3","now,","NP"
"automotiveEngineering","7","3","the sketches","NP"
"automotiveEngineering","7","3","give","VP"
"automotiveEngineering","7","3","us","NP"
"automotiveEngineering","7","3","an idea","NP"
"automotiveEngineering","7","3","of","PP"
"automotiveEngineering","7","3","what","NP"
"automotiveEngineering","7","3","Kia","NP"
"automotiveEngineering","7","3","will bring","VP"
"automotiveEngineering","7","3","to","PP"
"automotiveEngineering","7","3","market","NP"
"automotiveEngineering","7","3","in","PP"
"automotiveEngineering","7","3","an effort","NP"
